code_rome_demandeur;code_niveau_entree;duree_numerique;code_type_mobilite;id_af_dokelio_idf;intitule_af;duree_texte;libelle_formacode;niveau_entree;niveau_sortie;formation_certifiante;lien_inscription_pole_emploi
B1803;2;420;2;14_AF_0000093962;Titre professionnel conseiller en insertion professionnelle - CCP3 - Mettre en oeuvre une offre de services auprès des employeurs pour favoriser l’insertion professionnelle;420 heures (dont 144 heures en entreprise);conseil insertion professionnelle (44569);Bac;Bac +2;Oui;"https://candidat.pole-emploi.fr/formations/detail/3986211/true/false/true/true;JSESSIONID_RECH_FORMATION=_mP1czxg_4oiNAgHsU7xBYd6B4vx3eqNNWzDOSq509M-URFHnGZs!-1153848768"
B1803;2;390;2;14_AF_0000093960;Titre professionnel conseiller en insertion professionnelle - CCP 1 - Accueillir pour analyser la demande des personnes et poser les bases d’un diagnostic partagé;390 heures (dont 112 heures en entreprise);conseil insertion professionnelle (44569);Bac;Bac +2;Oui;"https://candidat.pole-emploi.fr/formations/detail/3986206/true/false/true/true;JSESSIONID_RECH_FORMATION=BCz1czBjgXf3snXGLQc3pveVz1eYq8NBFfyIc2Bx8tEy9Wg_n32N!-1153848768"
B1803;2;300;2;14_AF_0000093970;Vente à l’export;300 heures;exportation (34256);Bac;Sans Niveau Spécifique;Non;"https://candidat.pole-emploi.fr/formations/detail/3986224/true/false/true/true;JSESSIONID_RECH_FORMATION=VYf1c10Nmok8lcmthIIBDCPqTuJUnadDvn2wPch2tgTFcxID9-EV!-1153848768"
B1803;2;216;2;14_AF_0000093969;Études et veille commerciale;216 heures;commerce international (34254);Bac;Sans Niveau Spécifique;Non;"https://candidat.pole-emploi.fr/formations/detail/3986221/true/false/true/true;JSESSIONID_RECH_FORMATION=ehj1c1cwa-MNHMhNtaO0mc3g32R7CpmZmOUXsnnGM95DF3WFlxaM!1409198653"
B1803;1;1080;1;14_AF_0000094363;Titre professionnel vendeur-conseil en magasin;1080 heures (dont 390 heures en entreprise);vente spécialisée (34502);CAP, BEP;Bac, Bac pro, BP;Oui;"https://candidat.pole-emploi.fr/formations/detail/3986022/true/false/true/true;JSESSIONID_RECH_FORMATION=zVj1c8mTtaG-qzguhzJTPzuE0qT2AzdMoO49fWwfaXdSSypl5J-w!-1153848768"
B1803;0;1190;0;14_AF_0000131833;CAP métiers de la mode, vêtement flou;1190 heures (dont 490 heures en entreprise);couture flou (21759);Aucun;BEPC, CAP, BEP, BPA;Oui;"https://candidat.pole-emploi.fr/formations/detail/4120906/true/false/true/false;JSESSIONID_RECH_FORMATION=SMj1dSE0iJhPqajZHL1iAPXL21Qc8VJTlu7N_XHQA7j1P8AHbYi8!1409198653"
B1803;0;960;1;14_AF_0000131888;Titre professionnel employé commercial en magasin;960 heures (dont 360 heures en entreprise);vente distribution (34566);Aucun;BEPC, CAP, BEP, BPA;Oui;"https://candidat.pole-emploi.fr/formations/detail/4121222/true/false/true/false;JSESSIONID_RECH_FORMATION=hZ_1dTnkyZb4Pn97CZ3cVSgEWAEfd4buwdlatzZF2z39oVdFlorZ!1062176548"
B1803;0;700;1;14_AF_0000093926;CAP équipier polyvalent du commerce;700 heures;vente distribution (34566);Aucun;BEPC, CAP, BEP, BPA;Oui;"https://candidat.pole-emploi.fr/formations/detail/3986165/true/false/true/true;JSESSIONID_RECH_FORMATION=d1z1cqZfbGWRvADFwx6x5WQ0eJ9k2v_lleUCBqlEVKfX9POZxKDo!1091025462"
B1804;2;1200;2;14_AF_0000094379;Titre professionnel manager d’unité marchande;1200 heures (dont 420 heures en entreprise);administration ventes (34056);Bac;Bac +2;Oui;"https://candidat.pole-emploi.fr/formations/detail/3986038/true/false/true/true;JSESSIONID_RECH_FORMATION=Ngj1c_bVbkxdAahyqA_2YjcpQkJqU4X0IZ6bjUgENsPa1uQ2VReT!-1153848768"
B1804;1;1080;1;14_AF_0000094363;Titre professionnel vendeur-conseil en magasin;1080 heures (dont 390 heures en entreprise);vente spécialisée (34502);CAP, BEP;Bac, Bac pro, BP;Oui;"https://candidat.pole-emploi.fr/formations/detail/3986022/true/false/true/true;JSESSIONID_RECH_FORMATION=zVj1c8mTtaG-qzguhzJTPzuE0qT2AzdMoO49fWwfaXdSSypl5J-w!-1153848768"
B1804;0;960;1;14_AF_0000131888;Titre professionnel employé commercial en magasin;960 heures (dont 360 heures en entreprise);vente distribution (34566);Aucun;BEPC, CAP, BEP, BPA;Oui;"https://candidat.pole-emploi.fr/formations/detail/4121222/true/false/true/false;JSESSIONID_RECH_FORMATION=hZ_1dTnkyZb4Pn97CZ3cVSgEWAEfd4buwdlatzZF2z39oVdFlorZ!1062176548"
B1804;0;700;1;14_AF_0000093926;CAP équipier polyvalent du commerce;700 heures;vente distribution (34566);Aucun;BEPC, CAP, BEP, BPA;Oui;"https://candidat.pole-emploi.fr/formations/detail/3986165/true/false/true/true;JSESSIONID_RECH_FORMATION=d1z1cqZfbGWRvADFwx6x5WQ0eJ9k2v_lleUCBqlEVKfX9POZxKDo!1091025462"
B1805;3;2000;2;14_AF_0000093813;Responsable formation et développement des compétences;2000 heures;ingénierie formation (44557);Bac+2;Bac +3/4;Oui;"https://candidat.pole-emploi.fr/formations/detail/3986047/true/false/true/true;JSESSIONID_RECH_FORMATION=RCL1cZ7SgTkSlI3RsfDkp1BgEyXJbEixsbOo764j0Dn3rxZmWPFP!1062176548"
B1805;3;399;2;14_AF_0000094057;Développeur JAVA EE - Certification IT - Développement de sites web avec le langage de balises HTML et des feuilles de styles CSS;399 heures;site internet (46286);Bac+2;Sans Niveau Spécifique;Oui;"https://candidat.pole-emploi.fr/formations/detail/3986114/true/false/true/true;JSESSIONID_RECH_FORMATION=SIz1c3cwHOwqibWXtv32O3jRuY9rA2iTNqkQeYo-iEwLyuTABRib!1091025462"
B1805;2;2000;2;14_AF_0000093811;Formateur - Enseignant;2000 heures;ingénierie formation pédagogie (44554);Bac;Bac +3/4;Oui;"https://candidat.pole-emploi.fr/formations/detail/3986042/true/false/true/true;JSESSIONID_RECH_FORMATION=6GX1cZDzRzwALPpbmBeYjvEHqaP5xTYqYC1NXGWy5xiE9XB9Ox9-!-1153848768"
B1805;2;1000;2;14_AF_0000102562;Développeur intégrateur web;1000 heures;langage javascript (30867);Bac;Bac +2;Oui;"https://candidat.pole-emploi.fr/formations/detail/3986402/true/false/true/true;JSESSIONID_RECH_FORMATION=2yn1dDnm7rk9kuFAi7o__T_2KCtZKe6MFSmv_TuWEaxqgh9zb81E!-1153848768"
B1805;2;1000;2;14_AF_0000093812;Responsable d’ingénierie pédagogique;1000 heures;ingénierie formation pédagogie (44554);Bac;Bac +3/4;Oui;"https://candidat.pole-emploi.fr/formations/detail/3986045/true/false/true/true;JSESSIONID_RECH_FORMATION=DxT1cZgcf_TqhQ32S60SG0cdFnmqUGNZHAze5V0knUi87zI99wSv!1091025462"
B1805;1;840;2;14_AF_0000093964;Titre professionnel infographiste metteur en page;840 heures (dont 280 heures en entreprise);infographie (46003);CAP, BEP;Bac, Bac pro, BP;Oui;"https://candidat.pole-emploi.fr/formations/detail/3986213/true/false/true/true;JSESSIONID_RECH_FORMATION=ShH1c0H7OrIptjcHwfxm4ghvEw9OrMFnBqPbZAEAOozZQ7zJrNGL!1091025462"
B1805;1;119;2;14_AF_0000093965;Préparation aux métiers de l’infographie en e-learning - mise à niveau;119 heures;infographie (46003);CAP, BEP;Sans Niveau Spécifique;Non;"https://candidat.pole-emploi.fr/formations/detail/3986216/true/false/true/true;JSESSIONID_RECH_FORMATION=vm31c0hmgzwj_-bqO_kKEOlW_9SWaSgoX4p1cN5MG4g6oyqiUvZy!1409198653"
B1805;0;399;2;14_AF_0000094058;Développeur PHP - Certification IT - Développement de sites web dynamiques;399 heures;site internet (46286);Aucun;Sans Niveau Spécifique;Oui;"https://candidat.pole-emploi.fr/formations/detail/3986116/true/false/true/true;JSESSIONID_RECH_FORMATION=wtT1c3zxKNZH5sufhc1UZ_cvFAEEIAZrHQHJbeYUT3WbWC-Ez7gK!1091025462"
B1806;3;2000;2;14_AF_0000093813;Responsable formation et développement des compétences;2000 heures;ingénierie formation (44557);Bac+2;Bac +3/4;Oui;"https://candidat.pole-emploi.fr/formations/detail/3986047/true/false/true/true;JSESSIONID_RECH_FORMATION=RCL1cZ7SgTkSlI3RsfDkp1BgEyXJbEixsbOo764j0Dn3rxZmWPFP!1062176548"
B1806;2;2000;2;14_AF_0000093811;Formateur - Enseignant;2000 heures;ingénierie formation pédagogie (44554);Bac;Bac +3/4;Oui;"https://candidat.pole-emploi.fr/formations/detail/3986042/true/false/true/true;JSESSIONID_RECH_FORMATION=6GX1cZDzRzwALPpbmBeYjvEHqaP5xTYqYC1NXGWy5xiE9XB9Ox9-!-1153848768"
B1806;2;1200;2;14_AF_0000094379;Titre professionnel manager d’unité marchande;1200 heures (dont 420 heures en entreprise);administration ventes (34056);Bac;Bac +2;Oui;"https://candidat.pole-emploi.fr/formations/detail/3986038/true/false/true/true;JSESSIONID_RECH_FORMATION=Ngj1c_bVbkxdAahyqA_2YjcpQkJqU4X0IZ6bjUgENsPa1uQ2VReT!-1153848768"
B1806;2;1200;2;14_AF_0000094362;Titre professionnel négociateur technico-commercial;1200 heures (dont 420 heures en entreprise);prospection vente (34593);Bac;Bac +2;Oui;"https://candidat.pole-emploi.fr/formations/detail/3986019/true/false/true/true;JSESSIONID_RECH_FORMATION=UUr1c8O760lFYOCzrxD7aPz-d-wyUjF0KlwOdK9F2X6oT74wf0xZ!1409198653"
B1806;2;1110;2;14_AF_0000093959;Titre professionnel conseiller en insertion professionnelle;1110 heures (dont 420 heures en entreprise);conseil insertion professionnelle (44569);Bac;Bac +2;Oui;"https://candidat.pole-emploi.fr/formations/detail/3986203/true/false/true/true;JSESSIONID_RECH_FORMATION=Kgn1cyn5WOpdPwS9VpqIV0FHOSRz_Ufn39rk0li9s_iyZYOFyRdZ!1409198653"
B1806;2;1000;2;14_AF_0000093814;Conseiller en évolution professionnelle;1000 heures;conseiller travail (44094);Bac;Bac +3/4;Oui;"https://candidat.pole-emploi.fr/formations/detail/3986049/true/false/true/true;JSESSIONID_RECH_FORMATION=O0z1caTRBwgkmCN_Ayzu2-uCdVjyZWuVH651dNvEkUKoAHpPN5H5!1409198653"
B1806;2;1000;2;14_AF_0000093812;Responsable d’ingénierie pédagogique;1000 heures;ingénierie formation pédagogie (44554);Bac;Bac +3/4;Oui;"https://candidat.pole-emploi.fr/formations/detail/3986045/true/false/true/true;JSESSIONID_RECH_FORMATION=DxT1cZgcf_TqhQ32S60SG0cdFnmqUGNZHAze5V0knUi87zI99wSv!1091025462"
B1806;2;445;2;14_AF_0000093961;Titre professionnel conseiller en insertion professionnelle - CCP 2 - Accompagner les personnes dans leur parcours d’insertion sociale et professionnelle;445 heures (dont 140 heures en entreprise);conseil insertion professionnelle (44569);Bac;Bac +2;Oui;"https://candidat.pole-emploi.fr/formations/detail/3986208/true/false/true/true;JSESSIONID_RECH_FORMATION=fvH1czZfZKE6VFPyoDLulhGnxpHyY5O5z51z5o2Em40Zv-ehzJbS!1062176548"
B1806;2;420;2;14_AF_0000093962;Titre professionnel conseiller en insertion professionnelle - CCP3 - Mettre en oeuvre une offre de services auprès des employeurs pour favoriser l’insertion professionnelle;420 heures (dont 144 heures en entreprise);conseil insertion professionnelle (44569);Bac;Bac +2;Oui;"https://candidat.pole-emploi.fr/formations/detail/3986211/true/false/true/true;JSESSIONID_RECH_FORMATION=_mP1czxg_4oiNAgHsU7xBYd6B4vx3eqNNWzDOSq509M-URFHnGZs!-1153848768"
B1806;2;390;2;14_AF_0000093960;Titre professionnel conseiller en insertion professionnelle - CCP 1 - Accueillir pour analyser la demande des personnes et poser les bases d’un diagnostic partagé;390 heures (dont 112 heures en entreprise);conseil insertion professionnelle (44569);Bac;Bac +2;Oui;"https://candidat.pole-emploi.fr/formations/detail/3986206/true/false/true/true;JSESSIONID_RECH_FORMATION=BCz1czBjgXf3snXGLQc3pveVz1eYq8NBFfyIc2Bx8tEy9Wg_n32N!-1153848768"
B1806;2;300;2;14_AF_0000093970;Vente à l’export;300 heures;exportation (34256);Bac;Sans Niveau Spécifique;Non;"https://candidat.pole-emploi.fr/formations/detail/3986224/true/false/true/true;JSESSIONID_RECH_FORMATION=VYf1c10Nmok8lcmthIIBDCPqTuJUnadDvn2wPch2tgTFcxID9-EV!-1153848768"
B1806;2;216;2;14_AF_0000093969;Études et veille commerciale;216 heures;commerce international (34254);Bac;Sans Niveau Spécifique;Non;"https://candidat.pole-emploi.fr/formations/detail/3986221/true/false/true/true;JSESSIONID_RECH_FORMATION=ehj1c1cwa-MNHMhNtaO0mc3g32R7CpmZmOUXsnnGM95DF3WFlxaM!1409198653"
B1806;1;1080;1;14_AF_0000094363;Titre professionnel vendeur-conseil en magasin;1080 heures (dont 390 heures en entreprise);vente spécialisée (34502);CAP, BEP;Bac, Bac pro, BP;Oui;"https://candidat.pole-emploi.fr/formations/detail/3986022/true/false/true/true;JSESSIONID_RECH_FORMATION=zVj1c8mTtaG-qzguhzJTPzuE0qT2AzdMoO49fWwfaXdSSypl5J-w!-1153848768"
B1806;0;1190;1;14_AF_0000131833;CAP métiers de la mode, vêtement flou;1190 heures (dont 490 heures en entreprise);couture flou (21759);Aucun;BEPC, CAP, BEP, BPA;Oui;"https://candidat.pole-emploi.fr/formations/detail/4120906/true/false/true/false;JSESSIONID_RECH_FORMATION=SMj1dSE0iJhPqajZHL1iAPXL21Qc8VJTlu7N_XHQA7j1P8AHbYi8!1409198653"
B1806;0;960;2;14_AF_0000131888;Titre professionnel employé commercial en magasin;960 heures (dont 360 heures en entreprise);vente distribution (34566);Aucun;BEPC, CAP, BEP, BPA;Oui;"https://candidat.pole-emploi.fr/formations/detail/4121222/true/false/true/false;JSESSIONID_RECH_FORMATION=hZ_1dTnkyZb4Pn97CZ3cVSgEWAEfd4buwdlatzZF2z39oVdFlorZ!1062176548"
B1806;0;700;2;14_AF_0000093926;CAP équipier polyvalent du commerce;700 heures;vente distribution (34566);Aucun;BEPC, CAP, BEP, BPA;Oui;"https://candidat.pole-emploi.fr/formations/detail/3986165/true/false/true/true;JSESSIONID_RECH_FORMATION=d1z1cqZfbGWRvADFwx6x5WQ0eJ9k2v_lleUCBqlEVKfX9POZxKDo!1091025462"
C1101;3;2000;2;14_AF_0000093813;Responsable formation et développement des compétences;2000 heures;ingénierie formation (44557);Bac+2;Bac +3/4;Oui;"https://candidat.pole-emploi.fr/formations/detail/3986047/true/false/true/true;JSESSIONID_RECH_FORMATION=RCL1cZ7SgTkSlI3RsfDkp1BgEyXJbEixsbOo764j0Dn3rxZmWPFP!1062176548"
C1101;3;1200;2;14_AF_0000094351;Bachelor Européen - Marketing Digital (BE MD) - Responsable marketing et commercial;1200 heures (dont 420 heures en entreprise);stratégie commerciale (34085);Bac+2;Bac +3/4;Oui;"https://candidat.pole-emploi.fr/formations/detail/3986009/true/false/true/true;JSESSIONID_RECH_FORMATION=owT1c6H7svPLFjoI6JlNgyGe2LXYR1slXYBKoMs9clN5tevNLG9D!-1153848768"
C1101;3;1200;2;14_AF_0000094370;Bachelor Européen - Commerce International (BE CI) - Chargé de développement marketing et commercial;1200 heures (dont 420 heures en entreprise);stratégie commerciale (34085);Bac+2;Bac +3/4;Oui;"https://candidat.pole-emploi.fr/formations/detail/3986024/true/false/true/true;JSESSIONID_RECH_FORMATION=5lf1c9BoAn2QytaSgwk2xf5Dz65JTvFbowUrglSueEIQTM7UvrWT!1091025462"
C1101;3;1200;2;14_AF_0000094371;Bachelor Européen - Merchandising et Management Commercial (BE MCC) - Chargé de développement marketing et commercial;1200 heures (dont 420 heures en entreprise);stratégie commerciale (34085);Bac+2;Bac +3/4;Oui;"https://candidat.pole-emploi.fr/formations/detail/3986026/true/false/true/true;JSESSIONID_RECH_FORMATION=gl31c9ZrJ_y82uZbGd_82i68Qi34badD8WBjXGebHdlfvJu8QPIo!1062176548"
C1101;3;1200;2;14_AF_0000094373;Bachelor Européen - Marketing International (BE MI) - Chargé de développement marketing et commercial;1200 heures (dont 420 heures en entreprise);stratégie commerciale (34085);Bac+2;Bac +3/4;Oui;"https://candidat.pole-emploi.fr/formations/detail/3986031/true/false/true/true;JSESSIONID_RECH_FORMATION=JuX1c-RuZezqp6zhYuhCZzN6kMGFd6XawnL8QOH4mdL3QW19S_il!-1153848768"
C1101;3;1200;2;14_AF_0000094374;Bachelor Européen - E-Commerce (BE ECO) - Chargé de développement marketing et commercial;1200 heures (dont 420 heures en entreprise);stratégie commerciale (34085);Bac+2;Bac +3/4;Oui;"https://candidat.pole-emploi.fr/formations/detail/3986033/true/false/true/true;JSESSIONID_RECH_FORMATION=MV31c-rKAlKX6L30kIYokrccxZVQcuo9Ms8oOAyMZIROtF4xedUV!1091025462"
C1101;2;2000;2;14_AF_0000093811;Formateur - Enseignant;2000 heures;ingénierie formation pédagogie (44554);Bac;Bac +3/4;Oui;"https://candidat.pole-emploi.fr/formations/detail/3986042/true/false/true/true;JSESSIONID_RECH_FORMATION=6GX1cZDzRzwALPpbmBeYjvEHqaP5xTYqYC1NXGWy5xiE9XB9Ox9-!-1153848768"
C1101;2;1000;2;14_AF_0000093812;Responsable d’ingénierie pédagogique;1000 heures;ingénierie formation pédagogie (44554);Bac;Bac +3/4;Oui;"https://candidat.pole-emploi.fr/formations/detail/3986045/true/false/true/true;JSESSIONID_RECH_FORMATION=DxT1cZgcf_TqhQ32S60SG0cdFnmqUGNZHAze5V0knUi87zI99wSv!1091025462"
C1101;2;300;2;14_AF_0000093970;Vente à l’export;300 heures;exportation (34256);Bac;Sans Niveau Spécifique;Non;"https://candidat.pole-emploi.fr/formations/detail/3986224/true/false/true/true;JSESSIONID_RECH_FORMATION=VYf1c10Nmok8lcmthIIBDCPqTuJUnadDvn2wPch2tgTFcxID9-EV!-1153848768"
C1101;2;216;2;14_AF_0000093969;Études et veille commerciale;216 heures;commerce international (34254);Bac;Sans Niveau Spécifique;Non;"https://candidat.pole-emploi.fr/formations/detail/3986221/true/false/true/true;JSESSIONID_RECH_FORMATION=ehj1c1cwa-MNHMhNtaO0mc3g32R7CpmZmOUXsnnGM95DF3WFlxaM!1409198653"
C1102;3;1200;2;14_AF_0000094351;Bachelor Européen - Marketing Digital (BE MD) - Responsable marketing et commercial;1200 heures (dont 420 heures en entreprise);stratégie commerciale (34085);Bac+2;Bac +3/4;Oui;"https://candidat.pole-emploi.fr/formations/detail/3986009/true/false/true/true;JSESSIONID_RECH_FORMATION=owT1c6H7svPLFjoI6JlNgyGe2LXYR1slXYBKoMs9clN5tevNLG9D!-1153848768"
C1102;3;1200;2;14_AF_0000094370;Bachelor Européen - Commerce International (BE CI) - Chargé de développement marketing et commercial;1200 heures (dont 420 heures en entreprise);stratégie commerciale (34085);Bac+2;Bac +3/4;Oui;"https://candidat.pole-emploi.fr/formations/detail/3986024/true/false/true/true;JSESSIONID_RECH_FORMATION=5lf1c9BoAn2QytaSgwk2xf5Dz65JTvFbowUrglSueEIQTM7UvrWT!1091025462"
C1102;3;1200;2;14_AF_0000094371;Bachelor Européen - Merchandising et Management Commercial (BE MCC) - Chargé de développement marketing et commercial;1200 heures (dont 420 heures en entreprise);stratégie commerciale (34085);Bac+2;Bac +3/4;Oui;"https://candidat.pole-emploi.fr/formations/detail/3986026/true/false/true/true;JSESSIONID_RECH_FORMATION=gl31c9ZrJ_y82uZbGd_82i68Qi34badD8WBjXGebHdlfvJu8QPIo!1062176548"
C1102;3;1200;2;14_AF_0000094373;Bachelor Européen - Marketing International (BE MI) - Chargé de développement marketing et commercial;1200 heures (dont 420 heures en entreprise);stratégie commerciale (34085);Bac+2;Bac +3/4;Oui;"https://candidat.pole-emploi.fr/formations/detail/3986031/true/false/true/true;JSESSIONID_RECH_FORMATION=JuX1c-RuZezqp6zhYuhCZzN6kMGFd6XawnL8QOH4mdL3QW19S_il!-1153848768"
C1102;3;1200;2;14_AF_0000094374;Bachelor Européen - E-Commerce (BE ECO) - Chargé de développement marketing et commercial;1200 heures (dont 420 heures en entreprise);stratégie commerciale (34085);Bac+2;Bac +3/4;Oui;"https://candidat.pole-emploi.fr/formations/detail/3986033/true/false/true/true;JSESSIONID_RECH_FORMATION=MV31c-rKAlKX6L30kIYokrccxZVQcuo9Ms8oOAyMZIROtF4xedUV!1091025462"
C1102;2;1200;1;14_AF_0000094362;Titre professionnel négociateur technico-commercial;1200 heures (dont 420 heures en entreprise);prospection vente (34593);Bac;Bac +2;Oui;"https://candidat.pole-emploi.fr/formations/detail/3986019/true/false/true/true;JSESSIONID_RECH_FORMATION=UUr1c8O760lFYOCzrxD7aPz-d-wyUjF0KlwOdK9F2X6oT74wf0xZ!1409198653"
C1102;2;300;1;14_AF_0000093970;Vente à l’export;300 heures;exportation (34256);Bac;Sans Niveau Spécifique;Non;"https://candidat.pole-emploi.fr/formations/detail/3986224/true/false/true/true;JSESSIONID_RECH_FORMATION=VYf1c10Nmok8lcmthIIBDCPqTuJUnadDvn2wPch2tgTFcxID9-EV!-1153848768"
C1102;2;216;1;14_AF_0000093969;Études et veille commerciale;216 heures;commerce international (34254);Bac;Sans Niveau Spécifique;Non;"https://candidat.pole-emploi.fr/formations/detail/3986221/true/false/true/true;JSESSIONID_RECH_FORMATION=ehj1c1cwa-MNHMhNtaO0mc3g32R7CpmZmOUXsnnGM95DF3WFlxaM!1409198653"
C1102;2;1200;2;14_AF_0000111554;Titre professionnel manager d’équipe relation à distance;1200 heures (dont 420 heures en entreprise);gestion relation client (34076);Bac;Bac +2;Oui;"https://candidat.pole-emploi.fr/formations/detail/3985222/true/false/true/true;JSESSIONID_RECH_FORMATION=UgX1dFk5kI8i-7pz6bsYribAXy0kPIlLqnaNjJCWHc3K0QT6_BBm!1091025462"
C1102;1;1080;2;14_AF_0000111553;Titre professionnel conseiller relation client à distance;1080 heures (dont 390 heures en entreprise);service après-vente (34027);CAP, BEP;Bac, Bac pro, BP;Oui;"https://candidat.pole-emploi.fr/formations/detail/3985220/true/false/true/true;JSESSIONID_RECH_FORMATION=YLr1dFKTA7E6cDNPCLlHi6iOPrkhfRcStZlJa8xWA2XWGjCKLe6M!1409198653"
C1104;3;2000;2;14_AF_0000093813;Responsable formation et développement des compétences;2000 heures;ingénierie formation (44557);Bac+2;Bac +3/4;Oui;"https://candidat.pole-emploi.fr/formations/detail/3986047/true/false/true/true;JSESSIONID_RECH_FORMATION=RCL1cZ7SgTkSlI3RsfDkp1BgEyXJbEixsbOo764j0Dn3rxZmWPFP!1062176548"
C1104;2;2000;2;14_AF_0000093811;Formateur - Enseignant;2000 heures;ingénierie formation pédagogie (44554);Bac;Bac +3/4;Oui;"https://candidat.pole-emploi.fr/formations/detail/3986042/true/false/true/true;JSESSIONID_RECH_FORMATION=6GX1cZDzRzwALPpbmBeYjvEHqaP5xTYqYC1NXGWy5xiE9XB9Ox9-!-1153848768"
C1104;2;1000;2;14_AF_0000093812;Responsable d’ingénierie pédagogique;1000 heures;ingénierie formation pédagogie (44554);Bac;Bac +3/4;Oui;"https://candidat.pole-emploi.fr/formations/detail/3986045/true/false/true/true;JSESSIONID_RECH_FORMATION=DxT1cZgcf_TqhQ32S60SG0cdFnmqUGNZHAze5V0knUi87zI99wSv!1091025462"
C1104;2;150;2;14_AF_0000093906;Les fondamentaux de la finance d’entreprise;150 heures;gestion financière comptabilité (32654);Bac;Sans Niveau Spécifique;Non;"https://candidat.pole-emploi.fr/formations/detail/3986129/true/false/true/false;JSESSIONID_RECH_FORMATION=83n1cmssfC2GHC4M3cazy41gPTvBMU3EHoU0ybstdmt0gNOaLMcY!1091025462"
